Date,IEF,SPY
2022-07-25,92.3326187133789,376.961181640625
2022-07-26,92.36815643310547,372.5012512207031
2022-07-27,92.55487823486328,382.17376708984375
2022-07-28,93.47064971923828,386.9671630859375
2022-07-29,93.50621795654297,392.608642578125
2022-08-01,94.05306243896484,391.4460754394531
2022-08-02,92.75272369384766,388.8634948730469
2022-08-03,93.13570404052734,394.9530029296875
2022-08-04,93.60773468017578,394.68621826171875
2022-08-05,92.25394439697266,394.0190124511719
2022-08-08,92.79727935791016,393.56158447265625
2022-08-09,92.5211410522461,391.9988098144531
2022-08-10,92.57455444335938,400.2323303222656
2022-08-11,91.96004486083984,400.2323303222656
2022-08-12,92.32522583007812,407.0078125
2022-08-15,92.61912536621094,408.68499755859375
2022-08-16,92.51225280761719,409.48553466796875
2022-08-17,91.8887939453125,406.5790100097656
2022-08-18,92.06692504882812,407.76068115234375
2022-08-19,91.27422332763672,402.2811584472656
2022-08-22,90.87342834472656,393.9046936035156
2022-08-23,90.65078735351562,392.95172119140625
2022-08-24,90.34795379638672,394.20965576171875
2022-08-25,90.92688751220703,399.7749328613281
2022-08-26,90.82002258300781,386.242919921875
2022-08-29,90.30340576171875,383.68902587890625
2022-08-30,90.2767105102539,379.4769287109375
2022-08-31,89.90264892578125,376.58941650390625
2022-09-01,89.18794250488281,377.77117919921875
2022-09-02,89.6876220703125,373.78778076171875
2022-09-06,88.68830871582031,372.3774108886719
2022-09-07,89.26825714111328,379.067138671875
2022-09-08,88.9381103515625,381.5448913574219
2022-09-09,88.94703674316406,387.4721984863281
2022-09-12,88.73291015625,391.63665771484375
2022-09-13,88.2332534790039,374.6073913574219
2022-09-14,88.27786254882812,376.0367126464844
2022-09-15,87.97450256347656,371.7674560546875
2022-09-16,88.0458755493164,368.93133544921875
2022-09-19,87.79606628417969,371.79241943359375
2022-09-20,87.25182342529297,367.5247497558594
2022-09-21,87.59976959228516,361.1136779785156
2022-09-22,86.27923583984375,358.08038330078125
2022-09-23,86.38636016845703,352.080810546875
2022-09-26,84.94982147216797,348.5977478027344
2022-09-27,84.369873046875,347.70794677734375
2022-09-28,86.27033233642578,354.5495300292969
2022-09-29,85.86882019042969,347.1433410644531
2022-09-30,85.64578247070312,341.7752990722656
2022-10-03,86.6622085571289,350.798583984375
2022-10-04,86.84102630615234,361.6686706542969
2022-10-05,86.01854705810547,360.82659912109375
2022-10-06,85.54473876953125,357.1044006347656
2022-10-07,85.12456512451172,347.1433410644531
2022-10-10,84.62396240234375,344.49285888671875
2022-10-11,84.83851623535156,342.3111572265625
2022-10-12,85.11565399169922,341.18206787109375
2022-10-13,84.7580337524414,350.1862487792969
2022-10-14,84.28423309326172,342.2059326171875
2022-10-17,84.37364196777344,350.9996032714844
2022-10-18,84.58820343017578,355.1236877441406
2022-10-19,83.70315551757812,352.60711669921875
2022-10-20,83.07736206054688,349.650390625
2022-10-21,83.26509857177734,358.1474304199219
2022-10-24,83.15782928466797,362.52984619140625
2022-10-25,84.1948471069336,368.31890869140625
2022-10-26,84.62396240234375,365.5440673828125
2022-10-27,85.22291564941406,363.59197998046875
2022-10-28,84.78487396240234,372.2420654296875
2022-10-31,84.40046691894531,369.5532531738281
2022-11-01,84.38524627685547,367.9361572265625
2022-11-02,84.24188232421875,358.702392578125
2022-11-03,83.87455749511719,355.0088195800781
2022-11-04,83.69540405273438,360.11859130859375
2022-11-07,83.39970397949219,363.5633239746094
2022-11-08,83.95521545410156,365.5248718261719
2022-11-09,84.24188232421875,357.9942932128906
2022-11-10,86.13224029541016,377.66754150390625
2022-11-11,85.95306396484375,381.3227844238281
2022-11-14,85.74699401855469,378.0789794921875
2022-11-15,86.38309478759766,381.30364990234375
2022-11-16,87.01918029785156,378.3948059082031
2022-11-17,86.4278793334961,377.2369689941406
2022-11-18,86.123291015625,378.9497985839844
2022-11-21,86.06952667236328,377.5718994140625
2022-11-22,86.56230926513672,382.65283203125
2022-11-23,87.02814483642578,385.06414794921875
2022-11-25,87.00125885009766,384.97802734375
2022-11-28,87.03709411621094,378.8349304199219
2022-11-29,86.66978454589844,378.1842956542969
2022-11-30,87.44922637939453,390.0973205566406
2022-12-01,88.40437316894531,389.8102111816406
2022-12-02,88.5838851928711,389.3605651855469
2022-12-05,87.68621826171875,382.3562316894531
2022-12-06,88.2248306274414,376.8446350097656
2022-12-07,88.9968490600586,376.20361328125
2022-12-08,88.4941177368164,379.1507568359375
2022-12-09,87.83880615234375,376.3183288574219
2022-12-12,87.713134765625,381.74383544921875
2022-12-13,88.5030746459961,384.63360595703125
2022-12-14,88.7454605102539,382.17437744140625
2022-12-15,88.91816711425781,372.8257751464844
2022-12-16,88.69329071044922,368.4241027832031
2022-12-19,87.97377014160156,365.300048828125
2022-12-20,87.3351821899414,365.7999267578125
2022-12-21,87.4430923461914,371.26953125
2022-12-22,87.41613006591797,365.97296142578125
2022-12-23,87.02037811279297,368.078125
2022-12-27,86.29183959960938,366.6266174316406
2022-12-28,86.08494567871094,362.07025146484375
2022-12-29,86.5077133178711,368.5875244140625
2022-12-30,86.14789581298828,367.6166687011719
2023-01-03,86.82251739501953,366.069091796875
2023-01-04,87.48806762695312,368.8951721191406
2023-01-05,87.3621597290039,364.684814453125
2023-01-06,88.48646545410156,373.0478210449219
2023-01-09,88.71129608154297,372.8363952636719
2023-01-10,88.15365600585938,375.4510192871094
2023-01-11,88.72032165527344,380.1996765136719
2023-01-12,89.51177978515625,381.5838928222656
2023-01-13,89.03507232666016,383.064208984375
2023-01-17,88.75627136230469,382.3625183105469
2023-01-18,89.96151733398438,376.32574462890625
2023-01-19,89.79064178466797,373.5861511230469
2023-01-20,89.1969985961914,380.5457763671875
2023-01-23,88.9091796875,385.1117248535156
2023-01-24,89.42185974121094,384.6983947753906
2023-01-25,89.52079772949219,384.84259033203125
2023-01-26,89.1969985961914,389.07208251953125
2023-01-27,89.06206512451172,389.96612548828125
2023-01-30,88.78325653076172,385.07330322265625
2023-01-31,89.23296356201172,390.73516845703125
2023-02-01,89.874755859375,394.88775634765625
2023-02-02,89.83869171142578,400.63623046875
2023-02-03,88.87422943115234,396.37774658203125
2023-02-06,88.10808563232422,393.955322265625
2023-02-07,87.89173126220703,399.1078186035156
2023-02-08,88.21624755859375,394.74365234375
2023-02-09,87.81963348388672,391.321533203125
2023-02-10,87.3960189819336,392.2347412109375
2023-02-13,87.60334014892578,396.83917236328125
2023-02-14,87.20671081542969,396.65655517578125
2023-02-15,86.94532012939453,397.9446105957031
2023-02-16,86.65686798095703,392.4654541015625
2023-02-17,86.9002456665039,391.4848937988281
2023-02-21,85.9538345336914,383.6313781738281
2023-02-22,86.1070785522461,383.1026916503906
2023-02-23,86.44055938720703,385.14056396484375
2023-02-24,85.91780090332031,381.0263671875
2023-02-27,86.17918395996094,382.3240661621094
2023-02-28,86.31436157226562,380.9110412597656
2023-03-01,85.62432098388672,379.4498596191406
2023-03-02,85.27206420898438,382.4009704589844
2023-03-03,85.95849609375,388.5338439941406
2023-03-06,85.80493927001953,388.802978515625
2023-03-07,85.81396484375,382.8431091308594
2023-03-08,85.7868881225586,383.4679260253906
2023-03-09,86.31978607177734,376.39306640625
2023-03-10,87.90943145751953,370.9619140625
2023-03-13,88.97521209716797,370.4331970214844
2023-03-14,88.13524627685547,376.5565185546875
2023-03-15,89.40874481201172,374.201416015625
2023-03-16,88.60491180419922,380.76678466796875
2023-03-17,89.65264892578125,376.3146057128906
2023-03-20,89.29134368896484,379.9330749511719
2023-03-21,88.51455688476562,384.9217834472656
2023-03-22,89.67971801757812,378.3602294921875
2023-03-23,90.19454956054688,379.38311767578125
2023-03-24,90.22166442871094,381.8726501464844
2023-03-27,89.1107177734375,382.5867004394531
2023-03-28,89.05651092529297,381.7278747558594
2023-03-29,88.90296173095703,387.2762756347656
2023-03-30,89.0384521484375,389.5438232421875
2023-03-31,89.52618408203125,395.03436279296875
2023-04-03,89.94792938232422,396.5396728515625
2023-04-04,90.52710723876953,394.3396301269531
2023-04-05,90.90721893310547,393.30712890625
2023-04-06,90.93437957763672,394.84130859375
2023-04-10,90.03843688964844,395.24664306640625
2023-04-11,90.00218963623047,395.35272216796875
2023-04-12,90.26466369628906,393.7413330078125
2023-04-13,89.96602630615234,398.9712219238281
2023-04-14,89.5225601196289,397.9967041015625
2023-04-17,88.9524154663086,399.4248046875
2023-04-18,89.09719848632812,399.68536376953125
2023-04-19,88.90714263916016,399.6177978515625
2023-04-20,89.42301177978516,397.43701171875
2023-04-21,89.20581817626953,397.745849609375
2023-04-24,89.64022827148438,398.16070556640625
2023-04-25,90.52710723876953,391.8404235839844
2023-04-26,90.17414093017578,390.1807556152344
2023-04-27,89.58590698242188,397.9484558105469
2023-04-28,90.25559997558594,401.344970703125
2023-05-01,89.19330596923828,400.9397888183594
2023-05-02,90.3544921875,396.43353271484375
2023-05-03,90.94415283203125,393.71234130859375
2023-05-04,90.92603302001953,390.9237365722656
2023-05-05,90.4361572265625,398.16070556640625
2023-05-08,89.88277435302734,398.2668762207031
2023-05-09,89.77388763427734,396.52032470703125
2023-05-10,90.44522094726562,398.3730163574219
2023-05-11,90.78087615966797,397.6782531738281
2023-05-12,90.23655700683594,397.15716552734375
2023-05-15,90.03697204589844,398.5274963378906
2023-05-16,89.74668884277344,395.8641662597656
2023-05-17,89.45636749267578,400.6695556640625
2023-05-18,88.90298461914062,404.5293273925781
2023-05-19,88.5673828125,403.9407043457031
2023-05-22,88.40406799316406,404.10479736328125
2023-05-23,88.54920196533203,399.56951904296875
2023-05-24,88.32242584228516,396.67474365234375
2023-05-25,87.76905822753906,400.1098937988281
2023-05-26,87.93233489990234,405.2915344238281
2023-05-30,88.62179565429688,405.4459533691406
2023-05-31,88.95745086669922,403.1976623535156
2023-06-01,89.20477294921875,407.0284423828125
2023-06-02,88.49551391601562,412.9145812988281
2023-06-05,88.46823120117188,412.123291015625
2023-06-06,88.52278900146484,413.020751953125
2023-06-07,87.87713623046875,411.5926208496094
2023-06-08,88.46823120117188,414.0821228027344
2023-06-09,88.14996337890625,414.8251037597656
2023-06-12,88.29547119140625,418.58837890625
2023-06-13,87.66801452636719,421.3481140136719
2023-06-14,87.78623962402344,421.8498229980469
2023-06-15,88.46823120117188,427.07977294921875
2023-06-16,88.08634185791016,425.6250915527344
2023-06-20,88.35001373291016,423.4168395996094
2023-06-21,88.43186950683594,421.24737548828125
2023-06-22,87.93171691894531,422.76800537109375
2023-06-23,88.29547119140625,419.5718078613281
2023-06-26,88.51367950439453,417.85760498046875
2023-06-27,88.20451354980469,422.4386901855469
2023-06-28,88.55915069580078,422.6517028808594
2023-06-29,87.64983367919922,424.3175354003906
2023-06-30,87.84076690673828,429.3248596191406
2023-07-03,87.45977783203125,429.8187561035156
2023-07-05,87.04048919677734,429.1795654296875
2023-07-06,86.32951354980469,425.81884765625
2023-07-07,86.22010803222656,424.7437438964844
2023-07-10,86.66675567626953,425.81884765625
2023-07-11,86.84906768798828,428.5306091308594
2023-07-12,87.69679260253906,431.97857666015625
2023-07-13,88.42598724365234,435.4071350097656
2023-07-14,87.98844909667969,435.1359558105469
2023-07-17,88.13427734375,436.6467590332031
2023-07-18,88.23457336425781,439.8913269042969
2023-07-19,88.53536224365234,440.8695983886719
2023-07-20,87.83350372314453,437.94464111328125
2023-07-21,87.90644836425781,437.94464111328125
2023-07-24,87.69679260253906,439.9010314941406
2023-07-25,87.5326919555664,441.1019592285156
2023-07-26,87.83350372314453,441.1697998046875
2023-07-27,86.87642669677734,438.2449035644531
2023-07-28,87.15898132324219,442.53546142578125
2023-07-31,87.26835632324219,443.3780517578125
2023-08-01,86.75845336914062,442.1092834472656
2023-08-02,86.5848159790039,435.959228515625
2023-08-03,85.94515991210938,434.7098388671875
2023-08-04,86.85897064208984,432.7436828613281
2023-08-07,86.6488037109375,436.5209045410156
2023-08-08,87.08740997314453,434.62261962890625
2023-08-09,87.14227294921875,431.717041015625
2023-08-10,86.47516632080078,431.87200927734375
2023-08-11,86.01824951171875,431.6201171875
2023-08-14,85.88117980957031,434.00274658203125
2023-08-15,85.7166976928711,428.9471435546875
2023-08-16,85.38773345947266,425.7994384765625
2023-08-17,85.2780532836914,422.5549011230469
2023-08-18,85.53392028808594,422.7583312988281
2023-08-21,85.00390625,425.5088806152344
2023-08-22,85.04046630859375,424.3562927246094
2023-08-23,85.96340942382812,429.0826721191406
2023-08-24,85.64356231689453,423.1359558105469
2023-08-25,85.61615753173828,426.1190185546875
2023-08-28,85.85376739501953,428.8211975097656
2023-08-29,86.46602630615234,435.0197448730469
2023-08-30,86.45687103271484,436.81146240234375
2023-08-31,86.63050079345703,436.1722717285156
2023-09-01,86.10096740722656,436.9858093261719
2023-09-05,85.57877349853516,435.0971984863281
2023-09-06,85.35887145996094,432.1722412109375
2023-09-07,85.65204620361328,430.8454284667969
2023-09-08,85.67039489746094,431.4942626953125
2023-09-11,85.52378845214844,434.33209228515625
2023-09-12,85.64289855957031,431.9494934082031
2023-09-13,85.74365997314453,432.4531555175781
2023-09-14,85.55127716064453,436.18194580078125
2023-09-15,85.28559112548828,430.9266662597656
2023-09-18,85.3680191040039,431.1794128417969
2023-09-19,85.05653381347656,430.2851867675781
2023-09-20,84.99240112304688,426.32940673828125
2023-09-21,84.36026000976562,419.2828674316406
2023-09-22,84.69007873535156,418.3401184082031
2023-09-25,84.06708526611328,420.0993957519531
2023-09-26,84.03959655761719,413.9275207519531
2023-09-27,83.66395568847656,414.0928039550781
2023-09-28,83.89300537109375,416.4934387207031
2023-09-29,83.91136932373047,415.482666015625
2023-10-02,83.23068237304688,415.3173828125
2023-10-03,82.54175567626953,409.75787353515625
2023-10-04,83.06535339355469,412.7417907714844
2023-10-05,83.22149658203125,412.58624267578125
2023-10-06,82.73466491699219,417.48480224609375
2023-10-09,83.79100799560547,420.15765380859375
2023-10-10,83.62565612792969,422.3444519042969
2023-10-11,84.0849380493164,424.0745849609375
2023-10-12,83.27660369873047,421.4891662597656
2023-10-13,83.80937194824219,419.3898620605469
2023-10-16,83.31334686279297,423.80242919921875
2023-10-17,82.49581909179688,423.7829284667969
2023-10-18,82.11002349853516,418.135986328125
2023-10-19,81.70588684082031,414.46209716796875
2023-10-20,82.18354797363281,409.3691711425781
2023-10-23,82.5693130493164,408.6596374511719
2023-10-24,82.71630859375,411.74066162109375
2023-10-25,81.99063873291016,405.831298828125
2023-10-26,82.6152572631836,400.9716491699219
2023-10-27,82.7438735961914,399.1541442871094
2023-10-30,82.46829223632812,403.9263610839844
2023-10-31,82.29373168945312,406.4631042480469
2023-11-01,83.24159240722656,410.79791259765625
2023-11-02,83.75743103027344,418.67059326171875
2023-11-03,84.40221405029297,422.4903259277344
2023-11-06,83.91400909423828,423.46221923828125
2023-11-07,84.39298248291016,424.6673889160156
2023-11-08,84.73380279541016,424.9784240722656
2023-11-09,83.89559936523438,421.6641540527344
2023-11-10,83.9876937866211,428.2441711425781
2023-11-13,83.94164276123047,427.8359375
2023-11-14,85.20357513427734,436.1362609863281
2023-11-15,84.5403823852539,437.0595703125
2023-11-16,85.17595672607422,437.5941467285156
2023-11-17,85.23119354248047,438.138427734375
2023-11-20,85.3509521484375,441.510986328125
2023-11-21,85.46147918701172,440.5488586425781
2023-11-22,85.433837890625,442.24969482421875
2023-11-24,84.99172973632812,442.5218505859375
2023-11-27,85.63650512695312,441.7248840332031
2023-11-28,86.01414489746094,442.16229248046875
2023-11-29,86.46549224853516,441.8511657714844
2023-11-30,86.0417709350586,443.5910339355469
2023-12-01,86.85362243652344,446.2152099609375
2023-12-04,86.49342346191406,443.87286376953125
2023-12-05,87.10299682617188,443.7853698730469
2023-12-06,87.46316528320312,441.99700927734375
2023-12-07,87.33386993408203,445.36962890625
2023-12-08,86.77049255371094,447.2843322753906
2023-12-11,86.77973175048828,449.0241394042969
2023-12-12,86.96446228027344,451.07489013671875
2023-12-13,88.25745391845703,457.2952575683594
2023-12-14,88.99109649658203,458.76287841796875
2023-12-15,88.9169921875,458.0075378417969
2023-12-18,88.72246551513672,460.5838928222656
2023-12-19,88.88919830322266,463.3846130371094
2023-12-20,89.32457733154297,456.9634094238281
2023-12-21,89.18563079833984,461.2962341308594
2023-12-22,89.10224151611328,462.22332763671875
2023-12-26,89.15782165527344,464.175048828125
2023-12-27,89.8525619506836,465.01434326171875
2023-12-28,89.50985717773438,465.19000244140625
2023-12-29,89.28752136230469,463.8432922363281
2024-01-02,88.95403289794922,461.2474365234375
2024-01-03,89.16709899902344,457.4806213378906
2024-01-04,88.6298599243164,456.0069885253906
2024-01-05,88.3056411743164,456.631591796875
2024-01-08,88.60205841064453,463.1504211425781
2024-01-09,88.56499481201172,462.4477844238281
2024-01-10,88.42605590820312,465.0631103515625
2024-01-11,88.89847564697266,464.85821533203125
2024-01-12,89.13931274414062,465.1802673339844
2024-01-16,88.41677856445312,463.47247314453125
2024-01-17,88.12962341308594,460.8961486816406
2024-01-18,87.9350814819336,464.9947814941406
2024-01-19,87.9443588256836,470.7915344238281
2024-01-22,88.21299743652344,471.78692626953125
2024-01-23,87.99068450927734,473.1628723144531
2024-01-24,87.74057006835938,473.6801452636719
2024-01-25,88.12034606933594,476.2563781738281
2024-01-26,87.96288299560547,475.65142822265625
2024-01-29,88.49089813232422,479.418212890625
2024-01-30,88.61129760742188,479.0474548339844
2024-01-31,89.35235595703125,471.2306823730469
2024-02-01,89.90581512451172,477.398193359375
2024-02-02,88.73576354980469,482.4239501953125
2024-02-05,87.87218475341797,480.6673583984375
2024-02-06,88.34577941894531,482.06292724609375
2024-02-07,88.18791961669922,486.08349609375
2024-02-08,87.90005493164062,486.2982177734375
2024-02-09,87.7421875,489.1087341308594
2024-02-12,87.82576751708984,488.89398193359375
2024-02-13,86.86002349853516,482.1604309082031
2024-02-14,87.18502807617188,486.54217529296875
2024-02-15,87.42647552490234,489.8991394042969
2024-02-16,87.0457534790039,487.45947265625
2024-02-20,87.19432067871094,484.7757568359375
2024-02-21,86.915771484375,485.2149658203125
2024-02-22,86.92504119873047,495.2567138671875
2024-02-23,87.32433319091797,495.5982666015625
2024-02-26,87.19432067871094,493.7830810546875
2024-02-27,86.99932098388672,494.7004699707031
2024-02-28,87.3150405883789,494.0466003417969
2024-02-29,87.49147033691406,495.8227233886719
2024-03-01,87.8908920288086,500.47760009765625
2024-03-04,87.69535827636719,499.94091796875
2024-03-05,88.2353744506836,494.9444274902344
2024-03-06,88.44950103759766,497.452392578125
2024-03-07,88.5984878540039,502.390380859375
2024-03-08,88.66365814208984,499.37493896484375
2024-03-11,88.55193328857422,498.945556640625
2024-03-12,88.18885040283203,504.3128967285156
2024-03-13,87.9933090209961,503.5223388671875
2024-03-14,87.34158325195312,502.5269775390625
2024-03-15,87.19261169433594,499.07635498046875
2024-03-18,87.09017181396484,502.04241943359375
2024-03-19,87.34158325195312,504.8323059082031
2024-03-20,87.54639434814453,509.50177001953125
2024-03-21,87.55571746826172,511.1854553222656
2024-03-22,87.98399353027344,510.2162780761719
2024-03-25,87.75125885009766,508.8067321777344
2024-03-26,87.88157653808594,507.866943359375
2024-03-27,88.2167739868164,512.135009765625
2024-03-28,88.13296508789062,512.0370483398438
2024-04-01,87.33551788330078,511.1462707519531
2024-04-02,87.14875793457031,507.896240234375
2024-04-03,87.2514877319336,508.4541931152344
2024-04-04,87.55030822753906,502.248046875
2024-04-05,86.97135925292969,507.49493408203125
2024-04-08,86.7752685546875,507.77874755859375
2024-04-09,87.12075805664062,508.36614990234375
2024-04-10,85.96287536621094,503.27587890625
2024-04-11,85.84149932861328,507.0740051269531
2024-04-12,86.19632720947266,500.0747985839844
2024-04-15,85.6454086303711,493.80987548828125
2024-04-16,85.30923461914062,492.9092102050781
2024-04-17,85.850830078125,489.9920349121094
2024-04-18,85.55201721191406,488.9837951660156
2024-04-19,85.66407775878906,484.71575927734375
2024-04-22,85.67342376708984,489.1795654296875
2024-04-23,85.78546905517578,494.9844970703125
2024-04-24,85.52401733398438,494.7495422363281
2024-04-25,85.19718170166016,492.87005615234375
2024-04-26,85.43062591552734,497.53948974609375
2024-04-29,85.77611541748047,499.3014831542969
2024-04-30,85.37461853027344,491.3919372558594
2024-05-01,85.71269989013672,489.79632568359375
2024-05-02,86.11540985107422,494.3775939941406
2024-05-03,86.59305572509766,500.505615234375
2024-05-06,86.66798400878906,505.6742248535156
2024-05-07,86.89276123046875,506.23211669921875
2024-05-08,86.64924621582031,506.2811279296875
2024-05-09,86.91149139404297,509.1982421875
2024-05-10,86.63050842285156,509.8541564941406
2024-05-13,86.73353576660156,509.9225769042969
2024-05-14,86.98638916015625,512.26220703125
2024-05-15,87.6419906616211,518.6055908203125
2024-05-16,87.4734115600586,517.5385131835938
2024-05-17,87.20181274414062,518.2825927734375
2024-05-20,87.07072448730469,518.8795776367188
2024-05-21,87.29547119140625,520.1522827148438
2024-05-22,87.1830825805664,518.6544799804688
2024-05-23,86.8740234375,514.8661499023438
2024-05-24,86.98638916015625,518.272705078125
2024-05-28,86.4994125366211,518.6348876953125
2024-05-29,86.07795715332031,515.0031127929688
2024-05-30,86.50878143310547,511.5867004394531
2024-05-31,86.91149139404297,516.2463989257812
2024-06-03,87.4807357788086,516.667236328125
2024-06-04,87.95980834960938,517.2449340820312
2024-06-05,88.2791519165039,523.3923950195312
2024-06-06,88.24158477783203,523.3826293945312
2024-06-07,87.31163024902344,522.7463989257812
2024-06-10,87.1237564086914,524.3614501953125
